tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count,jpg_url
719367763014393856,2016-04-11 03:33:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11,10,Sid,None,105,42,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg
719339463458033665,2016-04-11 01:41:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10,10,Lucy,None,105,42,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg
719332531645071360,2016-04-11 01:13:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11,10,Pippa,None,105,42,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg
718971898235854848,2016-04-10 01:20:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10,10,Sadie,None,105,42,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg
718939241951195136,2016-04-09 23:10:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12,10,Otis,None,105,42,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg
718613305783398402,2016-04-09 01:35:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11,10,Carper,None,105,42,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg
718460005985447936,2016-04-08 15:26:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9,10,Bowie,None,105,42,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg
718246886998687744,2016-04-08 01:19:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3,10,Alexanderson,None,105,42,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg
718234618122661888,2016-04-08 00:30:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11,10,Suki,None,105,42,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg
717841801130979328,2016-04-06 22:29:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11,10,Barclay,None,105,42,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg
717421804990701568,2016-04-05 18:41:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9,10,Ebby,None,105,42,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg
717047459982213120,2016-04-04 17:53:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12,10,Flávio,None,105,42,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg
717009362452090881,2016-04-04 15:22:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10,10,Smokey,pupper,105,42,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg
716802964044845056,2016-04-04 01:41:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10,10,Link,None,105,42,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg
716791146589110272,2016-04-04 00:55:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11,10,Jennifur,None,105,42,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg
716439118184652801,2016-04-03 01:36:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,50,50,Bluebert,None,105,42,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg
716285507865542656,2016-04-02 15:25:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12,10,Stephanus,None,105,42,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg
715928423106027520,2016-04-01 15:46:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11,10,Bubbles,None,105,42,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg
715696743237730304,2016-04-01 00:26:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10,10,Toby,None,105,42,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg
715680795826982913,2016-03-31 23:22:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12,10,Zeus,None,105,42,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg
715360349751484417,2016-03-31 02:09:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11,10,Bertson,None,105,42,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg
715342466308784130,2016-03-31 00:58:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10,10,Oscar,None,105,42,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg
715220193576927233,2016-03-30 16:52:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10,10,Nico,None,105,42,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg
715200624753819648,2016-03-30 15:34:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12,10,Michelangelope,None,105,42,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg
715009755312439296,2016-03-30 02:56:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12,10,Siba,None,105,42,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg
714982300363173890,2016-03-30 01:07:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9,10,Calbert,None,105,42,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg
714957620017307648,2016-03-29 23:29:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10,10,Curtis,None,105,42,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg
714631576617938945,2016-03-29 01:53:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4,10,Benedict,None,105,42,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg
714258258790387713,2016-03-28 01:10:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10,10,Travis,None,105,42,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg
714251586676113411,2016-03-28 00:43:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8,10,Thumas,None,105,42,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg
713919462244790272,2016-03-27 02:43:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12,10,Kanu,None,105,42,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg
713761197720473600,2016-03-26 16:15:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12,10,Piper,None,105,42,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg
713177543487135744,2016-03-25 01:35:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10,10,Lance,None,105,42,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg
713175907180089344,2016-03-25 01:29:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10,10,Opie,None,105,42,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg
712809025985978368,2016-03-24 01:11:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,None,105,42,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg
712668654853337088,2016-03-23 15:53:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,None,105,42,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg
712438159032893441,2016-03-23 00:37:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11,10,Kane,None,105,42,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg
712092745624633345,2016-03-22 01:45:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7,10,Steven,None,105,42,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg
712085617388212225,2016-03-22 01:16:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11,10,Olive,None,105,42,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg
712065007010385924,2016-03-21 23:55:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6,10,Chester,None,105,42,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg
711968124745228288,2016-03-21 17:30:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10,10,Winston,pupper,105,42,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg
711743778164514816,2016-03-21 02:38:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11,10,Roosevelt,None,105,42,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg
711652651650457602,2016-03-20 20:36:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9,10,Gary,None,105,42,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg
711008018775851008,2016-03-19 01:54:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11,10,Chuckles,pupper,105,42,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg
710997087345876993,2016-03-19 01:11:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12,10,Milo,None,105,42,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg
710844581445812225,2016-03-18 15:05:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10,10,Staniel,None,105,42,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg
710833117892898816,2016-03-18 14:19:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12,10,Sora,None,105,42,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg
710588934686908417,2016-03-17 22:09:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12,10,Beemo,None,105,42,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg
710283270106132480,2016-03-17 01:55:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11,10,Gunner,None,105,42,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg
710272297844797440,2016-03-17 01:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,infuriating,None,105,42,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg
710153181850935296,2016-03-16 17:18:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11,10,Lacy,None,105,42,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg
710140971284037632,2016-03-16 16:29:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8,10,Tater,None,105,42,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg
709918798883774466,2016-03-16 01:46:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,None,105,42,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg
709566166965075968,2016-03-15 02:25:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,Olaf,None,105,42,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg
709556954897764353,2016-03-15 01:48:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Cecil,None,105,42,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg
709519240576036864,2016-03-14 23:19:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,Vince,None,105,42,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg
709449600415961088,2016-03-14 18:42:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Karma,None,105,42,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg
709409458133323776,2016-03-14 16:02:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Billy,None,105,42,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg
709225125749587968,2016-03-14 03:50:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Walker,None,105,42,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg
709207347839836162,2016-03-14 02:39:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Penny,None,105,42,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg
709158332880297985,2016-03-13 23:24:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Rodney,None,105,42,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg
709042156699303936,2016-03-13 15:43:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9,10,Klevin,None,105,42,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg
708834316713893888,2016-03-13 01:57:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Malikai,None,105,42,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg
708810915978854401,2016-03-13 00:24:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,Mister,None,105,42,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg
708738143638450176,2016-03-12 19:35:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Coco,None,105,42,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg
708711088997666817,2016-03-12 17:47:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11,10,Smokey,None,105,42,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg
708479650088034305,2016-03-12 02:28:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Bear,None,105,42,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg
708469915515297792,2016-03-12 01:49:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Bobble,None,105,42,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg
708356463048204288,2016-03-11 18:18:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,Oliver,None,105,42,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg
708349470027751425,2016-03-11 17:50:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11,10,River,None,105,42,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg
708149363256774660,2016-03-11 04:35:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,Jebberson,None,105,42,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg
708119489313951744,2016-03-11 02:36:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,10,Cooper,None,105,42,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg
708109389455101952,2016-03-11 01:56:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,10,Remington,None,105,42,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg
707995814724026368,2016-03-10 18:25:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12,10,Farfle,None,105,42,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg
707969809498152960,2016-03-10 16:42:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,Rufus,None,105,42,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg
707776935007539200,2016-03-10 03:55:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,Sadie,None,105,42,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg
707693576495472641,2016-03-09 22:24:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7,10,Jiminus,None,105,42,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg
707610948723478529,2016-03-09 16:56:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Harper,None,105,42,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg
707420581654872064,2016-03-09 04:19:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,10,Keurig,None,105,42,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg
707387676719185920,2016-03-09 02:08:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,10,Clarkus,None,105,42,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg
707315916783140866,2016-03-08 21:23:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,10,Finnegus,pupper,105,42,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg
707297311098011648,2016-03-08 20:09:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,10,Cassie,None,105,42,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg
